FID,UtcTimestamp,lat,lon,time_utc,pred_lat,pred_lon,separation_km
0,2026-07-06T07:51:54.0000000+00:00,36.17141667,14.52626667,2026-07-06 07:51:54,36.171417,14.526267,0.0001797323178584275
1,2026-07-06T08:21:54.0000000+00:00,36.16743333,14.52871667,2026-07-06 08:21:54,36.171417,14.526267,0.49466484172272374
2,2026-07-06T08:51:54.0000000+00:00,36.16313333,14.53085,2026-07-06 08:51:54,36.171417,14.526267,1.0089289866036362
3,2026-07-06T09:21:54.0000000+00:00,36.15881667,14.53266667,2026-07-06 09:21:54,36.171177,14.526123,1.4945321638381128
4,2026-07-06T09:51:54.0000000+00:00,36.15411667,14.53395,2026-07-06 09:51:54,36.170677,14.525867,1.979243598052697
5,2026-07-06T10:21:54.0000000+00:00,36.14945,14.5347,2026-07-06 10:21:54,36.170155,14.525654,2.441290875955405
6,2026-07-06T10:51:54.0000000+00:00,36.14481667,14.53526667,2026-07-06 10:51:54,36.169605,14.525482,2.8929312642545058
7,2026-07-06T11:21:54.0000000+00:00,36.14016667,14.53585,2026-07-06 11:21:54,36.16903,14.525352,3.344751083912318
8,2026-07-06T11:51:54.0000000+00:00,36.13561667,14.53598333,2026-07-06 11:51:54,36.16843,14.525264,3.7735035009540137
9,2026-07-06T12:21:55.0000000+00:00,36.13095,14.5359,2026-07-06 12:21:55,36.167812,14.525228,4.209390343336143
10,2026-07-06T12:51:54.0000000+00:00,36.12608333,14.53571667,2026-07-06 12:51:54,36.167233,14.525314,4.669817758412955
11,2026-07-06T13:21:54.0000000+00:00,36.12026667,14.53618333,2026-07-06 13:21:54,36.16669,14.525537,5.250020491004504
12,2026-07-06T13:51:54.0000000+00:00,36.1147,14.53713333,2026-07-06 13:51:54,36.166195,14.525894,5.814036910595861
13,2026-07-06T14:21:54.0000000+00:00,36.10891667,14.53868333,2026-07-06 14:21:54,36.165745,14.526387,6.4148700485363115
14,2026-07-06T14:51:55.0000000+00:00,36.10316667,14.54038333,2026-07-06 14:51:55,36.165337,14.527017,7.01635931644541
15,2026-07-06T15:21:54.0000000+00:00,36.09768333,14.54193333,2026-07-06 15:21:54,36.16496,14.52777,7.588233372483455
16,2026-07-06T15:51:55.0000000+00:00,36.0928,14.54376667,2026-07-06 15:51:55,36.164516,14.528566,8.090491667847662
17,2026-07-06T16:21:54.0000000+00:00,36.08773333,14.54515,2026-07-06 16:21:54,36.163986,14.529389,8.596383663612261
