time_utc,pred_lat,pred_lon
2026-07-08 07:51:55,35.763466,14.7668
2026-07-08 08:21:55,35.756096,14.774504
2026-07-08 08:51:55,35.748947,14.78202
2026-07-08 09:21:55,35.74206,14.789566
2026-07-08 09:51:55,35.73486,14.797282
2026-07-08 10:21:55,35.727436,14.804962
2026-07-08 10:51:55,35.720284,14.812157
2026-07-08 11:21:55,35.71348,14.818995
2026-07-08 11:51:55,35.706795,14.825747
2026-07-08 12:21:55,35.70019,14.832512
2026-07-08 12:51:55,35.693626,14.839383
2026-07-08 13:21:55,35.687183,14.84637
2026-07-08 13:51:55,35.68137,14.8541355
2026-07-08 14:21:55,35.67628,14.862745
2026-07-08 14:51:55,35.67179,14.871091
2026-07-08 15:21:55,35.667873,14.878977
2026-07-08 15:51:55,35.664314,14.886351
2026-07-08 16:21:55,35.661125,14.893305
2026-07-08 16:51:55,35.65827,14.900045
2026-07-08 17:21:55,35.65583,14.906613
2026-07-08 17:51:55,35.653748,14.91245
2026-07-08 18:21:55,35.6521,14.9175625
2026-07-08 18:51:55,35.650925,14.92236
2026-07-08 19:21:55,35.650192,14.9271755
2026-07-08 19:51:55,35.65032,14.932906
2026-07-08 20:21:55,35.651096,14.939844
2026-07-08 20:51:55,35.65222,14.9480095
2026-07-08 21:21:55,35.653427,14.957429
2026-07-08 21:51:55,35.65455,14.96821
2026-07-08 22:21:55,35.655357,14.980127
2026-07-08 22:51:55,35.65559,14.992874
2026-07-08 23:21:55,35.655087,15.006228
2026-07-08 23:51:55,35.65352,15.019958
2026-07-09 00:21:55,35.650757,15.029683
2026-07-09 00:51:55,35.646976,15.035137
2026-07-09 01:21:55,35.642365,15.040301
2026-07-09 01:51:55,35.637127,15.045153
2026-07-09 02:21:55,35.63141,15.0497055
2026-07-09 02:51:55,35.625347,15.053922
2026-07-09 03:21:55,35.619076,15.057748
2026-07-09 03:51:55,35.61273,15.06109
2026-07-09 04:21:55,35.60643,15.063897
2026-07-09 04:51:55,35.600292,15.066146
2026-07-09 05:21:55,35.594303,15.067926
2026-07-09 05:51:55,35.58844,15.069338
2026-07-09 06:21:55,35.58268,15.07046
2026-07-09 06:51:55,35.57703,15.071306
2026-07-09 07:21:55,35.571476,15.071913
2026-07-09 07:51:55,35.566025,15.072361
