time_utc,pred_lat,pred_lon
2026-07-12 07:52:01,35.5649,14.446584
2026-07-12 08:22:01,35.56467,14.446884
2026-07-12 08:52:01,35.564335,14.4472475
2026-07-12 09:22:01,35.5639,14.447691
2026-07-12 09:52:01,35.56337,14.448245
2026-07-12 10:22:01,35.562904,14.448989
2026-07-12 10:52:01,35.562458,14.449933
2026-07-12 11:22:01,35.56194,14.451056
2026-07-12 11:52:01,35.56155,14.452328
2026-07-12 12:22:01,35.562378,14.45397
2026-07-12 12:52:01,35.561405,14.455399
2026-07-12 13:22:01,35.56026,14.456811
2026-07-12 13:52:01,35.558964,14.458128
2026-07-12 14:22:01,35.557606,14.459274
2026-07-12 14:52:01,35.55614,14.460181
2026-07-12 15:22:01,35.5546,14.4608
2026-07-12 15:52:01,35.553116,14.4611
2026-07-12 16:22:01,35.551723,14.461065
2026-07-12 16:52:01,35.552776,14.460834
2026-07-12 17:22:01,35.5517,14.46014
2026-07-12 17:52:01,35.550846,14.459167
2026-07-12 18:22:01,35.550205,14.457952
2026-07-12 18:52:01,35.54986,14.456551
2026-07-12 19:22:01,35.549477,14.455056
2026-07-12 19:52:01,35.549362,14.45361
2026-07-12 20:22:01,35.549316,14.452314
2026-07-12 20:52:01,35.549343,14.451243
2026-07-12 21:22:01,35.549507,14.450455
2026-07-12 21:52:01,35.549698,14.449978
2026-07-12 22:22:01,35.54966,14.44982
2026-07-12 22:52:01,35.549465,14.449961
2026-07-12 23:22:01,35.549137,14.450356
2026-07-12 23:52:01,35.54842,14.450939
2026-07-13 00:22:01,35.547424,14.451629
2026-07-13 00:52:01,35.546032,14.452337
2026-07-13 01:22:01,35.544247,14.452972
2026-07-13 01:52:01,35.542007,14.45344
2026-07-13 02:22:01,35.53942,14.45366
2026-07-13 02:52:01,35.53666,14.453444
2026-07-13 03:22:01,35.53378,14.45299
2026-07-13 03:52:01,35.530804,14.452138
2026-07-13 04:22:01,35.527775,14.450868
2026-07-13 04:52:01,35.52482,14.44917
2026-07-13 05:22:01,35.521957,14.447051
2026-07-13 05:52:01,35.519344,14.44453
2026-07-13 06:22:01,35.516922,14.441653
2026-07-13 06:52:01,35.514828,14.438482
2026-07-13 07:22:01,35.51308,14.435076
2026-07-13 07:52:01,35.51166,14.431504
