time_utc,pred_lat,pred_lon
2026-07-06 07:51:54,36.171417,14.526267
2026-07-06 08:21:54,36.1718,14.527889
2026-07-06 08:51:54,36.172394,14.5311165
2026-07-06 09:21:54,36.17244,14.534187
2026-07-06 09:51:54,36.171936,14.537073
2026-07-06 10:21:54,36.1712,14.539915
2026-07-06 10:51:54,36.170227,14.5426855
2026-07-06 11:21:54,36.16903,14.545392
2026-07-06 11:51:54,36.167603,14.548081
2026-07-06 12:21:54,36.16596,14.550788
2026-07-06 12:51:54,36.164146,14.553636
2026-07-06 13:21:54,36.16218,14.556644
2026-07-06 13:51:54,36.160065,14.559894
2026-07-06 14:21:54,36.157806,14.563391
2026-07-06 14:51:54,36.15538,14.567149
2026-07-06 15:21:54,36.15276,14.571145
2026-07-06 15:51:54,36.14977,14.575247
2026-07-06 16:21:54,36.146423,14.579365
2026-07-06 16:51:54,36.14297,14.583112
2026-07-06 17:21:54,36.139458,14.586438
2026-07-06 17:51:54,36.136047,14.5893545
2026-07-06 18:21:54,36.132763,14.591885
2026-07-06 18:51:54,36.129646,14.594233
2026-07-06 19:21:54,36.126713,14.596436
2026-07-06 19:51:54,36.124,14.598551
2026-07-06 20:21:54,36.12152,14.600591
2026-07-06 20:51:54,36.1193,14.602611
2026-07-06 21:21:54,36.117348,14.604629
2026-07-06 21:51:54,36.115673,14.606698
2026-07-06 22:21:54,36.114273,14.608843
2026-07-06 22:51:54,36.113132,14.611127
2026-07-06 23:21:54,36.11224,14.613565
2026-07-06 23:51:54,36.11157,14.616136
2026-07-07 00:21:54,36.11109,14.618843
2026-07-07 00:51:54,36.11068,14.621705
2026-07-07 01:21:54,36.110302,14.624737
2026-07-07 01:51:54,36.109932,14.627994
2026-07-07 02:21:54,36.109547,14.631493
2026-07-07 02:51:54,36.109108,14.6352825
2026-07-07 03:21:54,36.108597,14.639382
2026-07-07 03:51:54,36.10793,14.643876
2026-07-07 04:21:54,36.107086,14.648771
2026-07-07 04:51:54,36.106007,14.654054
2026-07-07 05:21:54,36.10467,14.659709
2026-07-07 05:51:54,36.103016,14.665719
2026-07-07 06:21:54,36.10103,14.672059
2026-07-07 06:51:54,36.09866,14.678627
2026-07-07 07:21:54,36.09589,14.685394
2026-07-07 07:51:54,36.092674,14.6923065
2026-07-07 08:21:54,36.089005,14.699338
2026-07-07 08:51:54,36.08487,14.706409
2026-07-07 09:21:54,36.08029,14.713484
2026-07-07 09:51:54,36.07537,14.720394
2026-07-07 10:21:54,36.070137,14.727082
2026-07-07 10:51:54,36.064632,14.733458
2026-07-07 11:21:54,36.058887,14.739487
2026-07-07 11:51:54,36.052956,14.745081
2026-07-07 12:21:54,36.046867,14.750231
2026-07-07 12:51:54,36.040672,14.7549715
2026-07-07 13:21:54,36.0344,14.75932
2026-07-07 13:51:54,36.02813,14.763281
2026-07-07 14:21:54,36.021873,14.766866
2026-07-07 14:51:54,36.015694,14.770097
2026-07-07 15:21:54,36.009605,14.772977
2026-07-07 15:51:54,36.00369,14.775446
2026-07-07 16:21:54,35.99795,14.777512
2026-07-07 16:51:54,35.99247,14.779168
2026-07-07 17:21:54,35.987267,14.780411
2026-07-07 17:51:54,35.982357,14.781334
2026-07-07 18:21:54,35.97775,14.781988
2026-07-07 18:51:54,35.97345,14.782454
2026-07-07 19:21:54,35.969467,14.782772
2026-07-07 19:51:54,35.965805,14.783024
2026-07-07 20:21:54,35.962463,14.783245
2026-07-07 20:51:54,35.959435,14.783507
2026-07-07 21:21:54,35.95672,14.783854
2026-07-07 21:51:54,35.954254,14.78443
2026-07-07 22:21:54,35.952023,14.785272
2026-07-07 22:51:54,35.94998,14.786431
2026-07-07 23:21:54,35.948105,14.787925
2026-07-07 23:51:54,35.946316,14.789786
2026-07-08 00:21:54,35.944584,14.792028
2026-07-08 00:51:54,35.942753,14.794679
2026-07-08 01:21:54,35.94078,14.797732
2026-07-08 01:51:54,35.93858,14.801159
2026-07-08 02:21:54,35.936127,14.80494
2026-07-08 02:51:54,35.933334,14.809035
2026-07-08 03:21:54,35.9302,14.813402
2026-07-08 03:51:54,35.9267,14.817848
2026-07-08 04:21:54,35.922836,14.822332
2026-07-08 04:51:54,35.91857,14.8267565
2026-07-08 05:21:54,35.913895,14.831091
2026-07-08 05:51:54,35.90878,14.835223
2026-07-08 06:21:54,35.903214,14.839112
2026-07-08 06:51:54,35.897255,14.842703
2026-07-08 07:21:54,35.890926,14.845972
2026-07-08 07:51:54,35.884274,14.8488455
2026-07-08 08:21:54,35.877308,14.85129
2026-07-08 08:51:54,35.870102,14.853219
2026-07-08 09:21:54,35.86301,14.853714
2026-07-08 09:51:54,35.856102,14.852722
2026-07-08 10:21:54,35.849068,14.851112
2026-07-08 10:51:54,35.842,14.848853
2026-07-08 11:21:54,35.834938,14.845943
2026-07-08 11:51:54,35.828022,14.842412
2026-07-08 12:21:54,35.82137,14.838381
2026-07-08 12:51:54,35.8151,14.833993
