FID,UtcTimestamp,lat,lon,time_utc,pred_lat,pred_lon,separation_km
0,2026-07-06T07:51:54.0000000+00:00,36.17141667,14.52626667,2026-07-06 07:51:54,36.171417,14.526267,0.0001797323178584275
1,2026-07-06T08:21:54.0000000+00:00,36.16743333,14.52871667,2026-07-06 08:21:54,36.1718,14.527889,0.49090703612707404
2,2026-07-06T08:51:54.0000000+00:00,36.16313333,14.53085,2026-07-06 08:51:54,36.172394,14.5311165,1.03012585196718
3,2026-07-06T09:21:54.0000000+00:00,36.15881667,14.53266667,2026-07-06 09:21:54,36.17244,14.534187,1.5209083562763073
4,2026-07-06T09:51:54.0000000+00:00,36.15411667,14.53395,2026-07-06 09:51:54,36.171936,14.537073,2.0012967490985476
5,2026-07-06T10:21:54.0000000+00:00,36.14945,14.5347,2026-07-06 10:21:54,36.1712,14.539915,2.4633629369862624
6,2026-07-06T10:51:54.0000000+00:00,36.14481667,14.53526667,2026-07-06 10:51:54,36.170227,14.5426855,2.902868234436004
7,2026-07-06T11:21:54.0000000+00:00,36.14016667,14.53585,2026-07-06 11:21:54,36.16903,14.545392,3.3215698810379255
8,2026-07-06T11:51:54.0000000+00:00,36.13561667,14.53598333,2026-07-06 11:51:54,36.167603,14.548081,3.718940697848873
9,2026-07-06T12:21:55.0000000+00:00,36.13095,14.5359,2026-07-06 12:21:55,36.16596,14.550788,4.115777874568429
10,2026-07-06T12:51:54.0000000+00:00,36.12608333,14.53571667,2026-07-06 12:51:54,36.164146,14.553636,4.528055681558781
11,2026-07-06T13:21:54.0000000+00:00,36.12026667,14.53618333,2026-07-06 13:21:54,36.16218,14.556644,5.009688456400905
12,2026-07-06T13:51:54.0000000+00:00,36.1147,14.53713333,2026-07-06 13:51:54,36.160065,14.559894,5.442518170421024
13,2026-07-06T14:21:54.0000000+00:00,36.10891667,14.53868333,2026-07-06 14:21:54,36.157806,14.563391,5.871613720386665
14,2026-07-06T14:51:55.0000000+00:00,36.10316667,14.54038333,2026-07-06 14:51:55,36.15538,14.567149,6.283930581108164
15,2026-07-06T15:21:54.0000000+00:00,36.09768333,14.54193333,2026-07-06 15:21:54,36.15276,14.571145,6.66238831373938
16,2026-07-06T15:51:55.0000000+00:00,36.0928,14.54376667,2026-07-06 15:51:55,36.14977,14.575247,6.937154395284745
17,2026-07-06T16:21:54.0000000+00:00,36.08773333,14.54515,2026-07-06 16:21:54,36.146423,14.579365,7.213482914067498
18,2026-07-06T16:51:55.0000000+00:00,36.08268333,14.54551667,2026-07-06 16:51:55,36.14297,14.583112,7.506233591753806
19,2026-07-06T17:21:54.0000000+00:00,36.07753333,14.54503333,2026-07-06 17:21:54,36.139458,14.586438,7.825948976634944
20,2026-07-06T17:51:54.0000000+00:00,36.07298333,14.54446667,2026-07-06 17:51:54,36.136047,14.5893545,8.08932658432936
21,2026-07-06T18:22:01.0000000+00:00,36.06845,14.54343333,2026-07-06 18:22:01,36.132763,14.591885,8.371946492627124
22,2026-07-06T18:51:54.0000000+00:00,36.06411667,14.54186667,2026-07-06 18:51:54,36.129646,14.594233,8.673424415919419
23,2026-07-06T19:21:55.0000000+00:00,36.06045,14.54046667,2026-07-06 19:21:55,36.126713,14.596436,8.920524481202875
24,2026-07-06T19:51:54.0000000+00:00,36.05705,14.53943333,2026-07-06 19:51:54,36.124,14.598551,9.145361133151743
25,2026-07-06T20:21:54.0000000+00:00,36.0539,14.53871667,2026-07-06 20:21:54,36.12152,14.600591,9.351425195816084
26,2026-07-06T20:51:56.0000000+00:00,36.051,14.5383,2026-07-06 20:51:56,36.1193,14.602611,9.543343071117462
27,2026-07-06T21:21:54.0000000+00:00,36.04856667,14.53861667,2026-07-06 21:21:54,36.117348,14.604629,9.678919113527161
28,2026-07-06T21:51:55.0000000+00:00,36.04635,14.53931667,2026-07-06 21:51:55,36.115673,14.606698,9.80235966658377
29,2026-07-06T22:21:54.0000000+00:00,36.04455,14.5411,2026-07-06 22:21:54,36.114273,14.608843,9.857456504616474
30,2026-07-06T22:52:19.0000000+00:00,36.04321667,14.54351667,2026-07-06 22:52:19,36.113132,14.611127,9.867068095846383
