time_utc,pred_lat,pred_lon
2026-07-18 07:52:00,34.90592,14.511766
2026-07-18 08:22:00,34.902924,14.520445
2026-07-18 08:52:00,34.90053,14.528855
2026-07-18 09:22:00,34.8988,14.537087
2026-07-18 09:52:00,34.89752,14.545206
2026-07-18 10:22:00,34.89668,14.553236
2026-07-18 10:52:00,34.896637,14.561144
2026-07-18 11:22:00,34.89741,14.569057
2026-07-18 11:52:00,34.898838,14.577655
2026-07-18 12:22:00,34.900837,14.587067
2026-07-18 12:52:00,34.90317,14.59707
2026-07-18 13:22:00,34.90578,14.607633
2026-07-18 13:52:00,34.908676,14.618658
2026-07-18 14:22:00,34.911793,14.63015
2026-07-18 14:52:00,34.91484,14.642218
2026-07-18 15:22:00,34.91772,14.654887
2026-07-18 15:52:00,34.920326,14.6681795
2026-07-18 16:22:00,34.922638,14.682087
2026-07-18 16:52:00,34.924843,14.696476
2026-07-18 17:22:00,34.92687,14.71126
2026-07-18 17:52:00,34.928112,14.726073
2026-07-18 18:22:00,34.92846,14.7407875
2026-07-18 18:52:00,34.928368,14.755223
2026-07-18 19:22:00,34.927837,14.769243
2026-07-18 19:52:00,34.92659,14.78285
2026-07-18 20:22:00,34.924637,14.796081
2026-07-18 20:52:00,34.92233,14.809561
2026-07-18 21:22:00,34.919712,14.823311
2026-07-18 21:52:00,34.916553,14.836932
2026-07-18 22:22:00,34.912823,14.85031
2026-07-18 22:52:00,34.90847,14.863134
2026-07-18 23:22:00,34.903675,14.8754225
2026-07-18 23:52:00,34.899323,14.887649
2026-07-19 00:22:00,34.89538,14.899877
2026-07-19 00:52:00,34.8908,14.911708
2026-07-19 01:22:00,34.885372,14.922769
2026-07-19 01:52:00,34.87877,14.931974
2026-07-19 02:22:00,34.871162,14.939103
2026-07-19 02:52:00,34.863647,14.944137
2026-07-19 03:22:00,34.856525,14.947212
2026-07-19 03:52:00,34.850018,14.948935
2026-07-19 04:22:00,34.844177,14.949466
