FID,UtcTimestamp,lat,lon,time_utc,pred_lat,pred_lon,separation_km
0,2026-07-06T08:21:32.0000000+00:00,36.07831667,14.46928333,2026-07-06 08:21:32,36.078316,14.469283,9.467628561632132e-05
1,2026-07-06T08:51:34.0000000+00:00,36.0773,14.46726667,2026-07-06 08:51:34,36.078316,14.469283,0.21351880571841236
2,2026-07-06T09:21:30.0000000+00:00,36.0764,14.46586667,2026-07-06 09:21:30,36.077953,14.469013,0.33137587275070746
3,2026-07-06T09:51:31.0000000+00:00,36.07516667,14.46445,2026-07-06 09:51:31,36.077225,14.4684925,0.42925315097314065
4,2026-07-06T10:21:25.0000000+00:00,36.0734,14.46266667,2026-07-06 10:21:25,36.076485,14.4679985,0.5893608861801128
5,2026-07-06T10:51:31.0000000+00:00,36.07145,14.46061667,2026-07-06 10:51:31,36.075745,14.467529,0.783565316511878
6,2026-07-06T11:21:30.0000000+00:00,36.06928333,14.45838333,2026-07-06 11:21:30,36.074993,14.467085,1.0073478525718924
7,2026-07-06T11:51:27.0000000+00:00,36.06685,14.45591667,2026-07-06 11:51:27,36.074238,14.466664,1.2680247701354015
8,2026-07-06T12:21:30.0000000+00:00,36.06508333,14.45345,2026-07-06 12:21:30,36.073483,14.466282,1.484177913426878
9,2026-07-06T12:51:30.0000000+00:00,36.0631,14.45148333,2026-07-06 12:51:30,36.07276,14.466026,1.6918433691311048
10,2026-07-06T13:21:30.0000000+00:00,36.06046667,14.44958333,2026-07-06 13:21:30,36.072083,14.465915,1.955265905137218
11,2026-07-06T13:51:30.0000000+00:00,36.05688333,14.44876667,2026-07-06 13:51:30,36.071445,14.465948,2.2375594919176165
12,2026-07-06T14:21:30.0000000+00:00,36.05338333,14.44885,2026-07-06 14:21:30,36.070847,14.4661255,2.4864201777880948
13,2026-07-06T14:51:30.0000000+00:00,36.05005,14.44891667,2026-07-06 14:51:30,36.07029,14.466447,2.7474324239115577
14,2026-07-06T15:21:31.0000000+00:00,36.04653333,14.44858333,2026-07-06 15:21:31,36.069763,14.466903,3.063439849190721
15,2026-07-06T15:51:30.0000000+00:00,36.04366667,14.44856667,2026-07-06 15:51:30,36.069187,14.467425,3.3055778611558995
16,2026-07-06T16:21:29.0000000+00:00,36.04008333,14.44871667,2026-07-06 16:21:29,36.068558,14.468003,3.6099889092343758
17,2026-07-06T16:51:31.0000000+00:00,36.03646667,14.44941667,2026-07-06 16:51:31,36.067867,14.468636,3.895533230321217
18,2026-07-06T17:21:31.0000000+00:00,36.0322,14.45056667,2026-07-06 17:21:31,36.067116,14.469322,4.232658749946098
19,2026-07-06T17:51:30.0000000+00:00,36.0274,14.4515,2026-07-06 17:51:30,36.06631,14.470066,4.637624088101636
20,2026-07-06T18:21:28.0000000+00:00,36.02215,14.45228333,2026-07-06 18:21:28,36.065468,14.4708605,5.09814963526416
21,2026-07-06T18:51:30.0000000+00:00,36.01675,14.45276667,2026-07-06 18:51:30,36.06473,14.471672,5.599441103972305
22,2026-07-06T19:21:31.0000000+00:00,36.01181667,14.45278333,2026-07-06 19:21:31,36.064125,14.472495,6.080589504348183
23,2026-07-06T19:51:35.0000000+00:00,36.0076,14.45308333,2026-07-06 19:51:35,36.06365,14.4733305,6.492718470356422
24,2026-07-06T20:21:31.0000000+00:00,36.00421667,14.45378333,2026-07-06 20:21:31,36.0633,14.474177,6.8208650306103955
25,2026-07-06T20:51:31.0000000+00:00,36.00123333,14.45528333,2026-07-06 20:51:31,36.063084,14.475038,7.103236072134982
26,2026-07-06T21:21:30.0000000+00:00,35.99838333,14.45753333,2026-07-06 21:21:30,36.06299,14.475918,7.371602693802917
27,2026-07-06T21:51:27.0000000+00:00,35.99655,14.46076667,2026-07-06 21:51:27,36.06294,14.476868,7.522635455944144
28,2026-07-06T22:21:31.0000000+00:00,35.99558333,14.46481667,2026-07-06 22:21:31,36.062923,14.477895,7.579734440823617
29,2026-07-06T22:51:31.0000000+00:00,35.99535,14.4696,2026-07-06 22:51:31,36.062935,14.479,7.562433182930427
30,2026-07-06T23:21:32.0000000+00:00,35.99543333,14.4748,2026-07-06 23:21:32,36.06298,14.480184,7.526296564337028
31,2026-07-06T23:51:31.0000000+00:00,35.995,14.48048333,2026-07-06 23:51:31,36.063057,14.481443,7.5681203809995905
32,2026-07-07T00:21:31.0000000+00:00,35.99413333,14.48691667,2026-07-07 00:21:31,36.061424,14.484789,7.48492631706532
33,2026-07-07T00:51:57.0000000+00:00,35.99285,14.4938,2026-07-07 00:51:57,36.05813,14.490246,7.265761623252561
34,2026-07-07T01:21:58.0000000+00:00,35.9912,14.50095,2026-07-07 01:21:58,36.054947,14.4958315,7.103212525642
35,2026-07-07T01:51:31.0000000+00:00,35.98958333,14.50818333,2026-07-07 01:51:31,36.05187,14.501571,6.951386809061681
36,2026-07-07T02:22:02.0000000+00:00,35.98806667,14.51558333,2026-07-07 02:22:02,36.048904,14.507479,6.804085270655773
37,2026-07-07T02:51:31.0000000+00:00,35.98686667,14.52263333,2026-07-07 02:51:31,36.046055,14.51356,6.631687675701421
38,2026-07-07T03:21:30.0000000+00:00,35.98558333,14.52966667,2026-07-07 03:21:30,36.043232,14.519859,6.4707302572003185
39,2026-07-07T03:51:31.0000000+00:00,35.9839,14.53673333,2026-07-07 03:51:31,36.04032,14.526467,6.341169941690757
40,2026-07-07T04:21:36.0000000+00:00,35.9818,14.54343333,2026-07-07 04:21:36,36.037277,14.533366,6.234852374187622
41,2026-07-07T04:51:30.0000000+00:00,35.97966667,14.54983333,2026-07-07 04:51:30,36.034046,14.540586,6.103652649009859
42,2026-07-07T05:21:30.0000000+00:00,35.97735,14.55615,2026-07-07 05:21:30,36.030613,14.548137,5.966373554680792
43,2026-07-07T05:51:30.0000000+00:00,35.97395,14.56191667,2026-07-07 05:51:30,36.027004,14.555973,5.923531460753275
44,2026-07-07T06:21:31.0000000+00:00,35.97051667,14.5687,2026-07-07 06:21:31,36.02319,14.564051,5.871871318063325
45,2026-07-07T06:51:31.0000000+00:00,35.96643333,14.57505,2026-07-07 06:51:31,36.019127,14.572249,5.864519879085899
46,2026-07-07T07:21:32.0000000+00:00,35.96193333,14.58121667,2026-07-07 07:21:32,36.014816,14.580548,5.880556778998585
47,2026-07-07T07:51:31.0000000+00:00,35.9569,14.58713333,2026-07-07 07:51:31,36.010246,14.588941,5.934065418424575
48,2026-07-07T08:22:01.0000000+00:00,35.95098333,14.59301667,2026-07-07 08:22:01,36.00541,14.597436,6.065076727328673
49,2026-07-07T08:51:30.0000000+00:00,35.9448,14.59785,2026-07-07 08:51:30,36.00028,14.606008,6.212358475552988
50,2026-07-07T09:21:31.0000000+00:00,35.93846667,14.6021,2026-07-07 09:21:31,35.994812,14.614581,6.365000129900544
51,2026-07-07T09:51:31.0000000+00:00,35.9321,14.60595,2026-07-07 09:51:31,35.98911,14.623009,6.522517720443617
52,2026-07-07T10:21:31.0000000+00:00,35.9253,14.60878333,2026-07-07 10:21:31,35.98316,14.631227,6.743197285790445
53,2026-07-07T10:51:27.0000000+00:00,35.91858333,14.6109,2026-07-07 10:51:27,35.976974,14.639187,6.974113497071303
54,2026-07-07T11:21:30.0000000+00:00,35.91165,14.61193333,2026-07-07 11:21:30,35.970577,14.646696,7.261309202941136
55,2026-07-07T11:52:01.0000000+00:00,35.90508333,14.6123,2026-07-07 11:52:01,35.96401,14.65361,7.534305538601537
56,2026-07-07T12:21:31.0000000+00:00,35.89888333,14.61236667,2026-07-07 12:21:31,35.95733,14.659892,7.781177133953579
57,2026-07-07T12:51:30.0000000+00:00,35.89265,14.61165,2026-07-07 12:51:30,35.95058,14.665557,8.065858526064531
58,2026-07-07T13:21:30.0000000+00:00,35.88688333,14.61066667,2026-07-07 13:21:30,35.943874,14.670638,8.326258861794718
59,2026-07-07T13:51:28.0000000+00:00,35.8812,14.6095,2026-07-07 13:51:28,35.93732,14.67526,8.603258343215266
