time_utc,pred_lat,pred_lon
2026-07-06 08:21:32,36.078316,14.469283
2026-07-06 08:51:32,36.079422,14.470234
2026-07-06 09:21:32,36.079853,14.470729
2026-07-06 09:51:32,36.079636,14.470722
2026-07-06 10:21:32,36.079216,14.470473
2026-07-06 10:51:32,36.078667,14.469994
2026-07-06 11:21:32,36.078007,14.469289
2026-07-06 11:51:32,36.07729,14.468421
2026-07-06 12:21:32,36.076534,14.467429
2026-07-06 12:51:32,36.075817,14.4665365
2026-07-06 13:21:32,36.075146,14.465822
2026-07-06 13:51:32,36.074486,14.465531
2026-07-06 14:21:32,36.073833,14.465717
2026-07-06 14:51:32,36.073143,14.466378
2026-07-06 15:21:32,36.072388,14.467493
2026-07-06 15:51:32,36.071476,14.468942
2026-07-06 16:21:32,36.070396,14.47064
2026-07-06 16:51:32,36.069195,14.472201
2026-07-06 17:21:32,36.06788,14.473567
2026-07-06 17:51:32,36.066456,14.474789
2026-07-06 18:21:32,36.064964,14.475883
2026-07-06 18:51:32,36.063587,14.476835
2026-07-06 19:21:32,36.062378,14.477656
2026-07-06 19:51:32,36.061394,14.478379
2026-07-06 20:21:32,36.060654,14.479021
2026-07-06 20:51:32,36.060196,14.479644
2026-07-06 21:21:32,36.060024,14.480272
2026-07-06 21:51:32,36.060104,14.480992
2026-07-06 22:21:32,36.06043,14.481828
2026-07-06 22:51:32,36.06099,14.482853
2026-07-06 23:21:32,36.06179,14.484077
2026-07-06 23:51:32,36.062805,14.485505
2026-07-07 00:21:32,36.064014,14.48714
2026-07-07 00:51:32,36.065346,14.489043
2026-07-07 01:21:32,36.066772,14.491231
2026-07-07 01:51:32,36.068264,14.493747
2026-07-07 02:21:32,36.06981,14.496599
2026-07-07 02:51:32,36.071354,14.499801
2026-07-07 03:21:32,36.072853,14.503371
2026-07-07 03:51:32,36.074112,14.507364
2026-07-07 04:21:32,36.075096,14.511775
2026-07-07 04:51:32,36.07574,14.516582
2026-07-07 05:21:32,36.076027,14.521773
2026-07-07 05:51:32,36.07589,14.527303
2026-07-07 06:21:32,36.075333,14.533142
2026-07-07 06:51:32,36.074345,14.539107
2026-07-07 07:21:32,36.072933,14.545174
2026-07-07 07:51:32,36.07108,14.551281
2026-07-07 08:21:32,36.068783,14.557429
2026-07-07 08:51:32,36.066044,14.563561
2026-07-07 09:21:32,36.062874,14.569668
2026-07-07 09:51:32,36.059402,14.575667
2026-07-07 10:21:32,36.055656,14.581528
2026-07-07 10:51:32,36.051674,14.587151
2026-07-07 11:21:32,36.047455,14.592473
2026-07-07 11:51:32,36.04305,14.597426
2026-07-07 12:21:32,36.038464,14.60201
2026-07-07 12:51:32,36.03374,14.606259
2026-07-07 13:21:32,36.02889,14.610183
2026-07-07 13:51:32,36.023994,14.613789
2026-07-07 14:21:32,36.01907,14.617077
2026-07-07 14:51:32,36.0142,14.620073
2026-07-07 15:21:32,36.0094,14.622766
2026-07-07 15:51:32,36.00478,14.625105
2026-07-07 16:21:32,36.000366,14.627089
2026-07-07 16:51:32,35.996235,14.6287775
2026-07-07 17:21:32,35.992447,14.630165
2026-07-07 17:51:32,35.989025,14.631326
2026-07-07 18:21:32,35.98597,14.632294
2026-07-07 18:51:32,35.983265,14.633155
2026-07-07 19:21:32,35.98091,14.633949
2026-07-07 19:51:32,35.97887,14.634784
2026-07-07 20:21:32,35.977135,14.635695
2026-07-07 20:51:32,35.975666,14.636755
2026-07-07 21:21:32,35.974445,14.6380005
2026-07-07 21:51:32,35.973404,14.639552
2026-07-07 22:21:32,35.972507,14.64144
2026-07-07 22:51:32,35.971687,14.6437
2026-07-07 23:21:32,35.970905,14.646336
2026-07-07 23:51:32,35.970085,14.649348
2026-07-08 00:21:32,35.96918,14.652736
2026-07-08 00:51:32,35.96806,14.656503
2026-07-08 01:21:32,35.96667,14.660636
2026-07-08 01:51:32,35.96494,14.66506
2026-07-08 02:21:32,35.962837,14.669744
2026-07-08 02:51:32,35.96036,14.6746
2026-07-08 03:21:32,35.9575,14.679582
2026-07-08 03:51:32,35.95426,14.684462
2026-07-08 04:21:32,35.950634,14.689181
2026-07-08 04:51:32,35.946625,14.693635
2026-07-08 05:21:32,35.942223,14.697785
2026-07-08 05:51:32,35.937466,14.701537
2026-07-08 06:21:32,35.93237,14.704866
2026-07-08 06:51:32,35.92701,14.707784
2026-07-08 07:21:32,35.92141,14.710285
2026-07-08 07:51:32,35.91562,14.712348
2026-07-08 08:21:32,35.90966,14.713977
2026-07-08 08:51:32,35.903614,14.715172
2026-07-08 09:21:32,35.89784,14.715066
2026-07-08 09:51:32,35.892365,14.713694
2026-07-08 10:21:32,35.886864,14.71194
2026-07-08 10:51:32,35.8814,14.709824
2026-07-08 11:21:32,35.875996,14.70736
2026-07-08 11:51:32,35.870735,14.704587
2026-07-08 12:21:32,35.86563,14.701529
2026-07-08 12:51:32,35.86075,14.698282
2026-07-08 13:21:32,35.856087,14.694877
2026-07-08 13:51:32,35.851696,14.691358
2026-07-08 14:21:32,35.84757,14.687738
2026-07-08 14:51:32,35.843716,14.684054
2026-07-08 15:21:32,35.84013,14.6803055
2026-07-08 15:51:32,35.83684,14.676482
2026-07-08 16:21:32,35.83383,14.672582
