FID,UtcTimestamp,lat,lon,time_utc,pred_lat,pred_lon,separation_km
0,2026-07-06T08:21:32.0000000+00:00,36.07831667,14.46928333,2026-07-06 08:21:32,36.078316,14.469283,9.467628561632132e-05
1,2026-07-06T08:51:34.0000000+00:00,36.0773,14.46726667,2026-07-06 08:51:34,36.076324,14.47253,0.48533219172585274
2,2026-07-06T09:21:30.0000000+00:00,36.0764,14.46586667,2026-07-06 09:21:30,36.074215,14.475898,0.9337060605832632
3,2026-07-06T09:51:31.0000000+00:00,36.07516667,14.46445,2026-07-06 09:51:31,36.0719,14.479267,1.3803351950379377
4,2026-07-06T10:21:25.0000000+00:00,36.0734,14.46266667,2026-07-06 10:21:25,36.069347,14.482662,1.852692329638071
5,2026-07-06T10:51:31.0000000+00:00,36.07145,14.46061667,2026-07-06 10:51:31,36.066696,14.486278,2.366275096254317
6,2026-07-06T11:21:30.0000000+00:00,36.06928333,14.45838333,2026-07-06 11:21:30,36.063904,14.490223,2.9236163940159123
7,2026-07-06T11:51:27.0000000+00:00,36.06685,14.45591667,2026-07-06 11:51:27,36.06082,14.495021,3.5782599756546087
8,2026-07-06T12:21:30.0000000+00:00,36.06508333,14.45345,2026-07-06 12:21:30,36.057396,14.500684,4.3309123309358
9,2026-07-06T12:51:30.0000000+00:00,36.0631,14.45148333,2026-07-06 12:51:30,36.05385,14.5068,5.077789083526148
10,2026-07-06T13:21:30.0000000+00:00,36.06046667,14.44958333,2026-07-06 13:21:30,36.050198,14.513179,5.829884851926381
11,2026-07-06T13:51:30.0000000+00:00,36.05688333,14.44876667,2026-07-06 13:51:30,36.045986,14.519417,6.465967873918236
12,2026-07-06T14:21:30.0000000+00:00,36.05338333,14.44885,2026-07-06 14:21:30,36.041237,14.525408,7.0141613261224265
13,2026-07-06T14:51:30.0000000+00:00,36.05005,14.44891667,2026-07-06 14:51:30,36.036663,14.53129,7.554302792992754
14,2026-07-06T15:21:31.0000000+00:00,36.04653333,14.44858333,2026-07-06 15:21:31,36.032375,14.537089,8.112110608575609
15,2026-07-06T15:51:30.0000000+00:00,36.04366667,14.44856667,2026-07-06 15:51:30,36.02815,14.542871,8.653432442697625
16,2026-07-06T16:21:29.0000000+00:00,36.04008333,14.44871667,2026-07-06 16:21:29,36.023884,14.548638,9.163903381499823
17,2026-07-06T16:51:31.0000000+00:00,36.03646667,14.44941667,2026-07-06 16:51:31,36.019073,14.554444,9.64083455091874
18,2026-07-06T17:21:31.0000000+00:00,36.0322,14.45056667,2026-07-06 17:21:31,36.013767,14.560246,10.074378476145863
19,2026-07-06T17:51:30.0000000+00:00,36.0274,14.4515,2026-07-06 17:51:30,36.00823,14.565718,10.491460368564745
20,2026-07-06T18:21:28.0000000+00:00,36.02215,14.45228333,2026-07-06 18:21:28,36.002552,14.570809,10.88112622711064
21,2026-07-06T18:51:30.0000000+00:00,36.01675,14.45276667,2026-07-06 18:51:30,35.996906,14.575325,11.242844182329414
22,2026-07-06T19:21:31.0000000+00:00,36.01181667,14.45278333,2026-07-06 19:21:31,35.99142,14.5793295,11.607398809582815
23,2026-07-06T19:51:35.0000000+00:00,36.0076,14.45308333,2026-07-06 19:51:35,35.98645,14.583263,11.945044666539967
24,2026-07-06T20:21:31.0000000+00:00,36.00421667,14.45378333,2026-07-06 20:21:31,35.982105,14.587317,12.26253784341679
25,2026-07-06T20:51:31.0000000+00:00,36.00123333,14.45528333,2026-07-06 20:51:31,35.978817,14.591799,12.532701392816998
26,2026-07-06T21:21:30.0000000+00:00,35.99838333,14.45753333,2026-07-06 21:21:30,35.97656,14.596794,12.762496392322896
27,2026-07-06T21:51:27.0000000+00:00,35.99655,14.46076667,2026-07-06 21:51:27,35.974842,14.602116,12.944957282572979
28,2026-07-06T22:21:31.0000000+00:00,35.99558333,14.46481667,2026-07-06 22:21:31,35.97356,14.607756,13.092203122489892
29,2026-07-06T22:51:31.0000000+00:00,35.99535,14.4696,2026-07-06 22:51:31,35.972767,14.613625,13.199999433592833
30,2026-07-06T23:21:32.0000000+00:00,35.99543333,14.4748,2026-07-06 23:21:32,35.97235,14.6197815,13.295005405182543
31,2026-07-06T23:51:31.0000000+00:00,35.995,14.48048333,2026-07-06 23:51:31,35.971645,14.626552,13.396949193668279
32,2026-07-07T00:21:31.0000000+00:00,35.99413333,14.48691667,2026-07-07 00:21:31,35.970592,14.633947,13.486019661730639
33,2026-07-07T00:51:57.0000000+00:00,35.99285,14.4938,2026-07-07 00:51:57,35.96958,14.641942,13.578519813959323
34,2026-07-07T01:21:58.0000000+00:00,35.9912,14.50095,2026-07-07 01:21:58,35.968693,14.650569,13.693661404532412
35,2026-07-07T01:51:31.0000000+00:00,35.98958333,14.50818333,2026-07-07 01:51:31,35.96802,14.659807,13.852605670648114
36,2026-07-07T02:22:02.0000000+00:00,35.98806667,14.51558333,2026-07-07 02:22:02,35.96751,14.669667,14.052197089797714
37,2026-07-07T02:51:31.0000000+00:00,35.98686667,14.52263333,2026-07-07 02:51:31,35.966564,14.680086,14.347158801150881
38,2026-07-07T03:21:30.0000000+00:00,35.98558333,14.52966667,2026-07-07 03:21:30,35.96509,14.691123,14.706434527507396
39,2026-07-07T03:51:31.0000000+00:00,35.9839,14.53673333,2026-07-07 03:51:31,35.963364,14.703184,15.151759089284601
40,2026-07-07T04:21:36.0000000+00:00,35.9818,14.54343333,2026-07-07 04:21:36,35.961433,14.716274,15.71811316807478
41,2026-07-07T04:51:30.0000000+00:00,35.97966667,14.54983333,2026-07-07 04:51:30,35.95925,14.729902,16.3632360839922
42,2026-07-07T05:21:30.0000000+00:00,35.97735,14.55615,2026-07-07 05:21:30,35.957695,14.736912,16.4139227859193
43,2026-07-07T05:51:30.0000000+00:00,35.97395,14.56191667,2026-07-07 05:51:30,35.95586,14.744083,16.51768121747584
44,2026-07-07T06:21:31.0000000+00:00,35.97051667,14.5687,2026-07-07 06:21:31,35.95374,14.751321,16.541649760326237
45,2026-07-07T06:51:31.0000000+00:00,35.96643333,14.57505,2026-07-07 06:51:31,35.951298,14.758422,16.590041756432043
46,2026-07-07T07:21:32.0000000+00:00,35.96193333,14.58121667,2026-07-07 07:21:32,35.948544,14.765173,16.624688486724487
