time_utc,pred_lat,pred_lon
2026-07-10 07:51:54,35.484734,14.770233
2026-07-10 08:21:54,35.485397,14.766293
2026-07-10 08:51:54,35.48633,14.762179
2026-07-10 09:21:54,35.487595,14.757946
2026-07-10 09:51:54,35.48931,14.753774
2026-07-10 10:21:54,35.49148,14.749725
2026-07-10 10:51:54,35.4939,14.745788
2026-07-10 11:21:54,35.496506,14.741955
2026-07-10 11:51:54,35.499496,14.737878
2026-07-10 12:21:54,35.502804,14.7335415
2026-07-10 12:51:54,35.50613,14.729172
2026-07-10 13:21:54,35.50936,14.724807
2026-07-10 13:51:54,35.51239,14.72055
2026-07-10 14:21:54,35.51526,14.716311
2026-07-10 14:51:54,35.51833,14.711704
2026-07-10 15:21:54,35.521664,14.706675
2026-07-10 15:51:54,35.525204,14.701384
2026-07-10 16:21:54,35.529,14.69578
2026-07-10 16:51:54,35.532925,14.689737
2026-07-10 17:21:54,35.537003,14.683216
2026-07-10 17:51:54,35.54138,14.676073
2026-07-10 18:21:54,35.546074,14.668352
2026-07-10 18:51:54,35.550865,14.660329
2026-07-10 19:21:54,35.555668,14.652256
2026-07-10 19:51:54,35.56051,14.644254
2026-07-10 20:21:54,35.56534,14.636435
2026-07-10 20:51:54,35.57018,14.6288185
2026-07-10 21:21:54,35.575024,14.621452
2026-07-10 21:51:54,35.58,14.614432
2026-07-10 22:21:54,35.585087,14.607743
2026-07-10 22:51:54,35.58865,14.604328
2026-07-10 23:21:54,35.590477,14.604166
2026-07-10 23:51:54,35.591976,14.604273
2026-07-11 00:21:54,35.59319,14.604538
2026-07-11 00:51:54,35.594143,14.604846
2026-07-11 01:21:54,35.59483,14.605153
2026-07-11 01:51:54,35.59525,14.605421
2026-07-11 02:21:54,35.595406,14.605613
2026-07-11 02:51:54,35.595306,14.605695
2026-07-11 03:21:54,35.594967,14.605633
2026-07-11 03:51:54,35.594402,14.605416
2026-07-11 04:21:54,35.59363,14.605009
2026-07-11 04:51:54,35.59267,14.60438
2026-07-11 05:21:54,35.59155,14.603495
2026-07-11 05:51:54,35.590282,14.602333
2026-07-11 06:21:54,35.588818,14.600976
2026-07-11 06:51:54,35.587193,14.599399
2026-07-11 07:21:54,35.588028,14.596068
2026-07-11 07:51:54,35.586338,14.593783
2026-07-11 08:21:54,35.586636,14.590074
2026-07-11 08:51:54,35.587063,14.586121
2026-07-11 09:21:54,35.58791,14.581951
2026-07-11 09:51:54,35.586834,14.578554
2026-07-11 10:21:54,35.588432,14.574036
2026-07-11 10:51:54,35.58791,14.570388
2026-07-11 11:21:54,35.58768,14.566693
2026-07-11 11:51:54,35.58775,14.562984
2026-07-11 12:21:54,35.58812,14.559288
2026-07-11 12:51:54,35.58879,14.55563
2026-07-11 13:21:54,35.589756,14.5520315
2026-07-11 13:51:54,35.591003,14.548514
2026-07-11 14:21:54,35.592503,14.545098
2026-07-11 14:51:54,35.594227,14.541806
2026-07-11 15:21:54,35.596207,14.538573
2026-07-11 15:51:54,35.598408,14.535431
2026-07-11 16:21:54,35.60069,14.532503
2026-07-11 16:51:54,35.60298,14.529813
2026-07-11 17:21:54,35.605213,14.527367
2026-07-11 17:51:54,35.607338,14.525184
2026-07-11 18:21:54,35.60931,14.523262
2026-07-11 18:51:54,35.611084,14.521611
2026-07-11 19:21:54,35.61263,14.5202055
